
2024/12/19 (22:56:21) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/20 (09:36:31) | ===> btop++ v.1.4.0
2024/12/20 (09:36:31) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/20 (09:36:31) | WARNING: Intel GPU: Failed to initialize PMU
2024/12/20 (22:55:41) | ERROR: Stall in Runner thread, restarting!

2024/12/21 (10:28:07) | ===> btop++ v.1.4.0
2024/12/21 (10:28:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/21 (10:28:07) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/21 (17:33:36) | ===> btop++ v.1.4.0
2024/12/21 (17:33:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/21 (17:33:36) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/22 (09:33:11) | ===> btop++ v.1.4.0
2024/12/22 (09:33:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/22 (09:33:12) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/23 (08:37:30) | ===> btop++ v.1.4.0
2024/12/23 (08:37:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/23 (08:37:31) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/24 (10:38:54) | ===> btop++ v.1.4.0
2024/12/24 (10:38:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/24 (10:38:54) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/27 (11:15:45) | ===> btop++ v.1.4.0
2024/12/27 (11:15:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/27 (11:15:45) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (08:41:04) | ===> btop++ v.1.4.0
2024/12/29 (08:41:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/29 (08:41:04) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (13:11:14) | ===> btop++ v.1.4.0
2024/12/29 (13:11:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/29 (13:11:14) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (13:28:05) | ===> btop++ v.1.4.0
2024/12/29 (13:28:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/29 (13:28:05) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (13:34:07) | ===> btop++ v.1.4.0
2024/12/29 (13:34:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/29 (13:34:07) | WARNING: Intel GPU: Failed to initialize PMU

2024/12/29 (20:41:52) | ===> btop++ v.1.4.0
2024/12/29 (20:41:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/12/29 (20:41:52) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/05 (17:38:24) | ===> btop++ v.1.4.0
2025/01/05 (17:38:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/05 (17:38:24) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/07 (11:21:03) | ===> btop++ v.1.4.0
2025/01/07 (11:21:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/07 (11:21:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/07 (18:45:03) | ===> btop++ v.1.4.0
2025/01/07 (18:45:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/07 (18:45:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/09 (11:08:03) | ===> btop++ v.1.4.0
2025/01/09 (11:08:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/09 (11:08:03) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/10 (12:55:35) | ===> btop++ v.1.4.0
2025/01/10 (12:55:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/10 (12:55:35) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/14 (14:00:59) | ===> btop++ v.1.4.0
2025/01/14 (14:00:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/14 (14:00:59) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/15 (16:33:21) | ===> btop++ v.1.4.0
2025/01/15 (16:33:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/15 (16:33:21) | WARNING: Intel GPU: Failed to initialize PMU

2025/01/16 (08:05:04) | ===> btop++ v.1.4.0
2025/01/16 (08:05:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/16 (08:05:04) | WARNING: Intel GPU: Failed to initialize PMU
2025/01/16 (10:29:45) | ERROR: Stall in Runner thread, restarting!

2025/01/16 (10:41:58) | ===> btop++ v.1.4.0
2025/01/16 (10:41:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/01/16 (10:41:58) | WARNING: Intel GPU: Failed to initialize PMU
